date,code,name,close_price,total_score
20260522,600675,中华企业,2.44,3.28
20260525,600675,中华企业,2.42,3.69
20260512,600682,南京新百,6.48,7.65
20260513,600682,南京新百,6.43,3.65
20260514,600682,南京新百,6.31,4.05
20260515,600682,南京新百,6.25,4.65
20260518,600682,南京新百,6.08,4.65
20260519,600682,南京新百,6.11,6.05
20260520,600682,南京新百,5.97,3.05
20260521,600682,南京新百,5.79,7.45
20260522,600682,南京新百,5.81,7.05
20260525,600682,南京新百,5.74,2.65
20260512,600686,金龙汽车,14.74,34.19
20260513,600686,金龙汽车,14.97,40.55
20260514,600686,金龙汽车,14.58,35.62
20260515,600686,金龙汽车,14.68,39.0
20260518,600686,金龙汽车,14.46,35.45
20260519,600686,金龙汽车,14.51,38.84
20260520,600686,金龙汽车,14.27,32.28
20260521,600686,金龙汽车,14.1,34.32
20260522,600686,金龙汽车,14.57,35.52
20260525,600686,金龙汽车,13.91,38.36
20260512,600690,海尔智家,21.22,22.16
20260513,600690,海尔智家,21.08,22.3
20260514,600690,海尔智家,21.28,22.85
20260515,600690,海尔智家,21.69,28.54
20260518,600690,海尔智家,21.09,26.7
20260519,600690,海尔智家,20.98,22.83
20260520,600690,海尔智家,20.88,23.36
20260521,600690,海尔智家,20.44,22.38
20260522,600690,海尔智家,20.38,22.48
20260525,600690,海尔智家,20.31,20.61
20260512,600710,苏美达,12.06,30.34
20260513,600710,苏美达,12.61,38.34
20260514,600710,苏美达,12.09,32.93
20260515,600710,苏美达,11.99,25.97
20260518,600710,苏美达,11.59,28.63
20260519,600710,苏美达,12.31,36.25
20260520,600710,苏美达,12.07,27.44
20260521,600710,苏美达,12.07,29.34
20260522,600710,苏美达,12.08,28.84
20260525,600710,苏美达,11.9,34.2
20260512,600717,天津港,4.57,34.42
20260513,600717,天津港,4.59,35.41
20260514,600717,天津港,4.51,33.86
20260515,600717,天津港,4.44,29.31
20260518,600717,天津港,4.39,30.34
20260519,600717,天津港,4.46,32.69
20260520,600717,天津港,4.4,29.73
20260521,600717,天津港,4.37,31.36
20260522,600717,天津港,4.4,30.36
20260525,600717,天津港,4.43,41.31
20260512,600718,东软集团,9.13,19.7
20260513,600718,东软集团,9.13,24.2
20260514,600718,东软集团,8.82,20.2
20260515,600718,东软集团,8.88,11.4
20260518,600718,东软集团,8.86,1.9
20260519,600718,东软集团,9.03,9.5
20260520,600718,东软集团,8.81,10.3
20260521,600718,东软集团,8.62,3.7
20260522,600718,东软集团,8.61,5.5
20260525,600718,东软集团,8.64,7.3
20260512,600726,华电能源,7.7,54.84
20260513,600726,华电能源,8.47,55.94
20260514,600726,华电能源,8.0,54.94
20260515,600726,华电能源,8.16,51.94
20260518,600726,华电能源,6.98,37.14
20260519,600726,华电能源,7.0,38.34
20260520,600726,华电能源,6.43,46.04
20260521,600726,华电能源,6.19,42.34
20260522,600726,华电能源,6.29,42.24
20260525,600726,华电能源,6.92,52.24
20260512,600728,佳都科技,5.51,17.82
20260513,600728,佳都科技,5.64,19.81
20260514,600728,佳都科技,5.41,16.72
20260515,600728,佳都科技,5.44,15.82
20260518,600728,佳都科技,5.43,16.82
20260519,600728,佳都科技,5.61,23.81
20260520,600728,佳都科技,5.43,18.22
20260521,600728,佳都科技,5.3,11.63
20260522,600728,佳都科技,5.25,13.43
20260525,600728,佳都科技,5.19,12.24
20260512,600729,重百集团,20.97,15.35
20260513,600729,重百集团,20.6,15.44
20260514,600729,重百集团,20.31,12.92
20260515,600729,重百集团,20.12,13.57
20260518,600729,重百集团,19.45,17.75
20260519,600729,重百集团,19.53,16.72
20260520,600729,重百集团,19.29,13.69
20260521,600729,重百集团,19.3,18.79
20260522,600729,重百集团,19.29,19.59
20260525,600729,重百集团,19.27,16.6
20260512,600740,山西焦化,3.91,29.3
20260513,600740,山西焦化,3.94,35.29
20260514,600740,山西焦化,3.86,34.22
20260515,600740,山西焦化,3.89,36.21
20260518,600740,山西焦化,3.91,36.2
20260519,600740,山西焦化,3.94,44.39
20260520,600740,山西焦化,3.85,32.22
20260521,600740,山西焦化,3.71,33.17
20260522,600740,山西焦化,3.73,34.37
20260525,600740,山西焦化,3.84,37.32
20260512,600741,华域汽车,18.1,20.77
20260513,600741,华域汽车,18.04,21.78
20260514,600741,华域汽车,17.86,22.52
20260515,600741,华域汽车,17.86,25.92
20260518,600741,华域汽车,17.56,21.58
20260519,600741,华域汽车,17.4,20.62
20260520,600741,华域汽车,17.29,20.74
20260521,600741,华域汽车,17.03,24.2
20260522,600741,华域汽车,17.04,27.2
20260525,600741,华域汽车,16.96,20.22
20260512,600744,华银电力,9.03,46.7
20260513,600744,华银电力,9.09,48.8
20260514,600744,华银电力,8.73,49.2
20260515,600744,华银电力,8.4,44.1
20260518,600744,华银电力,8.2,38.8
20260519,600744,华银电力,8.38,40.6
20260520,600744,华银电力,7.72,39.6
20260521,600744,华银电力,7.67,35.9
20260522,600744,华银电力,7.7,35.4
20260525,600744,华银电力,8.05,43.7
20260512,600746,江苏索普,7.54,16.6
20260513,600746,江苏索普,7.56,15.6
20260514,600746,江苏索普,7.62,15.59
20260515,600746,江苏索普,7.63,14.99
20260518,600746,江苏索普,7.4,16.02
20260519,600746,江苏索普,7.33,14.03
20260520,600746,江苏索普,7.23,13.65
20260521,600746,江苏索普,6.93,14.69
20260522,600746,江苏索普,7.04,14.69
20260525,600746,江苏索普,6.9,9.7
20260512,600750,华润江中,23.71,29.53
20260513,600750,华润江中,24.01,37.47
20260514,600750,华润江中,23.43,32.59
20260515,600750,华润江中,23.16,29.15
20260518,600750,华润江中,22.52,19.29
20260519,600750,华润江中,22.8,24.23
20260520,600750,华润江中,22.88,24.21
20260521,600750,华润江中,22.53,20.79
20260522,600750,华润江中,22.82,20.39
20260525,600750,华润江中,22.8,24.33
20260512,600751,海航科技,3.8,31.99
20260513,600751,海航科技,3.88,36.17
20260514,600751,海航科技,3.76,32.7
20260515,600751,海航科技,3.7,16.01
20260518,600751,海航科技,3.7,18.11
20260519,600751,海航科技,3.71,17.51
20260520,600751,海航科技,3.69,14.52
20260521,600751,海航科技,3.54,13.86
20260522,600751,海航科技,3.45,13.86
20260525,600751,海航科技,3.44,10.89
20260512,600757,长江传媒,8.69,26.7
20260513,600757,长江传媒,8.65,23.73
20260514,600757,长江传媒,8.5,21.84
20260515,600757,长江传媒,8.48,18.26
20260518,600757,长江传媒,8.32,18.08
20260519,600757,长江传媒,8.37,22.24
20260520,600757,长江传媒,8.22,17.56
20260521,600757,长江传媒,8.1,18.82
20260522,600757,长江传媒,8.05,19.72
20260525,600757,长江传媒,7.96,18.58
20260512,600760,中航沈飞,49.91,18.72
20260513,600760,中航沈飞,49.07,12.04
20260514,600760,中航沈飞,47.9,9.77
20260515,600760,中航沈飞,47.62,6.57
20260518,600760,中航沈飞,46.63,4.4
20260519,600760,中航沈飞,47.1,8.19
20260520,600760,中航沈飞,45.89,4.81
20260521,600760,中航沈飞,45.96,8.41
20260522,600760,中航沈飞,45.44,9.01
20260525,600760,中航沈飞,44.22,2.46
20260512,600761,安徽合力,20.72,44.16
20260513,600761,安徽合力,20.64,46.17
20260514,600761,安徽合力,19.88,44.1
20260515,600761,安徽合力,20.11,38.06
20260518,600761,安徽合力,19.35,33.99
20260519,600761,安徽合力,18.82,25.49
20260520,600761,安徽合力,18.6,25.53
20260521,600761,安徽合力,18.7,25.51
20260522,600761,安徽合力,18.48,26.81
20260525,600761,安徽合力,18.2,21.71
20260512,600765,中航重机,16.36,19.03
20260513,600765,中航重机,16.42,21.03
20260514,600765,中航重机,15.91,18.84
20260515,600765,中航重机,15.88,13.84
20260518,600765,中航重机,15.59,11.84
20260519,600765,中航重机,15.6,15.84
20260520,600765,中航重机,15.32,10.84
20260521,600765,中航重机,15.08,11.84
20260522,600765,中航重机,14.97,11.24
20260525,600765,中航重机,14.89,12.24
20260512,600771,广誉远,16.12,16.04
20260513,600771,广誉远,16.09,19.04
20260514,600771,广誉远,16.22,23.24
20260515,600771,广誉远,16.09,20.04
20260518,600771,广誉远,15.73,17.04
20260519,600771,广誉远,15.79,20.24
20260520,600771,广誉远,15.41,15.64
20260521,600771,广誉远,15.12,15.64
20260522,600771,广誉远,15.17,15.24
20260525,600771,广誉远,14.9,14.24
20260512,600773,西藏城投,23.29,27.64
20260513,600773,西藏城投,22.33,27.94
20260514,600773,西藏城投,21.88,21.34
20260515,600773,西藏城投,21.34,21.64
20260518,600773,西藏城投,20.5,20.14
20260519,600773,西藏城投,20.71,17.14
20260520,600773,西藏城投,20.82,17.14
20260521,600773,西藏城投,20.0,19.14
20260522,600773,西藏城投,20.0,18.74
20260525,600773,西藏城投,19.21,16.14
20260512,600776,东方通信,18.92,50.13
20260513,600776,东方通信,18.3,51.75
20260514,600776,东方通信,17.32,42.59
20260515,600776,东方通信,17.32,35.59
20260518,600776,东方通信,16.78,35.01
20260519,600776,东方通信,16.75,34.41
20260520,600776,东方通信,16.28,32.23
20260521,600776,东方通信,15.58,33.86
20260522,600776,东方通信,15.73,33.46
20260525,600776,东方通信,15.83,36.84
20260512,600779,水井坊,32.45,15.21
20260513,600779,水井坊,32.16,17.23
20260514,600779,水井坊,32.58,19.81
20260515,600779,水井坊,31.87,16.84
20260518,600779,水井坊,30.98,13.89
20260519,600779,水井坊,31.04,19.88
20260520,600779,水井坊,30.52,15.71
20260521,600779,水井坊,31.49,20.86
20260522,600779,水井坊,30.36,20.86
20260525,600779,水井坊,30.87,20.69
20260512,600782,新钢股份,3.15,9.15
20260513,600782,新钢股份,3.13,13.18
20260514,600782,新钢股份,3.06,11.32
20260515,600782,新钢股份,3.04,8.25
20260518,600782,新钢股份,2.96,6.41
20260519,600782,新钢股份,2.98,9.97
20260520,600782,新钢股份,2.92,7.1
20260521,600782,新钢股份,2.88,6.18
20260522,600782,新钢股份,2.82,7.38
20260525,600782,新钢股份,2.85,13.65
20260512,600783,鲁信创投,24.13,50.97
20260513,600783,鲁信创投,23.48,46.78
20260514,600783,鲁信创投,21.76,43.03
20260515,600783,鲁信创投,21.15,33.64
20260518,600783,鲁信创投,22.06,32.82
20260519,600783,鲁信创投,22.14,35.02
20260520,600783,鲁信创投,23.47,41.18
20260521,600783,鲁信创投,23.79,46.78
20260522,600783,鲁信创投,24.41,48.78
20260525,600783,鲁信创投,23.96,46.57
20260512,600787,中储股份,5.21,23.41
20260513,600787,中储股份,5.18,23.42
20260514,600787,中储股份,5.07,22.29
20260515,600787,中储股份,5.02,21.31
20260518,600787,中储股份,4.85,21.42
20260519,600787,中储股份,4.92,23.48
20260520,600787,中储股份,4.86,21.51
20260521,600787,中储股份,4.81,20.95
20260522,600787,中储股份,4.81,21.75
20260525,600787,中储股份,4.84,26.23
20260512,600789,鲁抗医药,8.51,23.92
20260513,600789,鲁抗医药,8.39,21.93
20260514,600789,鲁抗医药,8.22,18.16
20260515,600789,鲁抗医药,8.24,16.15
20260518,600789,鲁抗医药,8.34,13.34
20260519,600789,鲁抗医药,8.34,15.94
20260520,600789,鲁抗医药,8.22,13.36
20260521,600789,鲁抗医药,8.11,13.37
20260522,600789,鲁抗医药,8.11,12.97
20260525,600789,鲁抗医药,8.1,14.17
20260512,600795,国电电力,4.99,36.26
20260513,600795,国电电力,5.05,37.52
20260514,600795,国电电力,4.93,35.31
20260515,600795,国电电力,4.96,37.28
20260518,600795,国电电力,4.91,27.52
20260519,600795,国电电力,5.17,36.63
20260520,600795,国电电力,4.94,30.2
20260521,600795,国电电力,4.9,26.83
20260522,600795,国电电力,4.9,26.43
20260525,600795,国电电力,4.97,33.88
20260512,600803,新奥股份,20.66,26.2
20260513,600803,新奥股份,20.83,26.15
20260514,600803,新奥股份,21.08,30.88
20260515,600803,新奥股份,21.0,28.1
20260518,600803,新奥股份,20.85,29.94
20260519,600803,新奥股份,20.69,28.99
20260520,600803,新奥股份,20.87,31.64
20260521,600803,新奥股份,20.21,23.64
20260522,600803,新奥股份,19.86,23.94
20260525,600803,新奥股份,19.33,14.03
20260512,600809,山西汾酒,137.01,19.86
20260513,600809,山西汾酒,133.8,17.01
20260514,600809,山西汾酒,134.05,19.6
20260515,600809,山西汾酒,131.62,17.72
20260518,600809,山西汾酒,129.84,15.57
20260519,600809,山西汾酒,129.78,16.78
20260520,600809,山西汾酒,131.46,21.83
20260521,600809,山西汾酒,131.37,17.73
20260522,600809,山西汾酒,128.25,18.13
20260525,600809,山西汾酒,128.63,22.91
20260512,600810,神马股份,7.25,24.06
20260513,600810,神马股份,7.35,27.06
20260514,600810,神马股份,7.27,24.06
20260515,600810,神马股份,7.27,29.06
20260518,600810,神马股份,6.99,28.06
20260519,600810,神马股份,6.99,28.46
20260520,600810,神马股份,6.93,23.46
20260521,600810,神马股份,6.76,23.46
20260522,600810,神马股份,6.78,23.06
20260525,600810,神马股份,6.5,27.06
20260512,600812,华北制药,5.24,12.82
20260513,600812,华北制药,5.21,10.02
20260514,600812,华北制药,5.1,8.35
20260515,600812,华北制药,5.08,7.96
20260518,600812,华北制药,4.97,4.99
20260519,600812,华北制药,4.96,5.39
20260520,600812,华北制药,4.82,5.03
20260521,600812,华北制药,4.77,5.05
20260522,600812,华北制药,4.67,5.65
20260525,600812,华北制药,4.62,7.3
20260512,600821,金开新能,9.0,36.1
20260513,600821,金开新能,9.45,34.1
20260514,600821,金开新能,8.96,27.3
20260515,600821,金开新能,8.74,13.3
20260518,600821,金开新能,8.36,12.4
20260519,600821,金开新能,8.73,15.4
20260520,600821,金开新能,8.14,12.6
20260521,600821,金开新能,8.17,17.5
20260522,600821,金开新能,8.13,16.7
20260525,600821,金开新能,8.41,21.8
20260512,600827,百联股份,8.29,24.51
20260513,600827,百联股份,8.27,29.52
20260514,600827,百联股份,8.65,36.56
20260515,600827,百联股份,8.4,29.16
20260518,600827,百联股份,8.26,22.72
20260519,600827,百联股份,8.35,29.18
20260520,600827,百联股份,8.25,22.73
20260521,600827,百联股份,8.11,20.19
20260522,600827,百联股份,8.03,20.99
20260525,600827,百联股份,7.91,20.88
20260512,600835,上海机电,24.05,16.56
20260513,600835,上海机电,23.88,15.37
20260514,600835,上海机电,22.91,14.23
20260515,600835,上海机电,24.39,20.14
20260518,600835,上海机电,23.63,18.28
20260519,600835,上海机电,25.99,25.76
20260520,600835,上海机电,26.34,35.04
20260521,600835,上海机电,25.68,32.28
20260522,600835,上海机电,26.0,32.88
20260525,600835,上海机电,25.08,27.51
20260512,600839,四川长虹,8.91,17.31
20260513,600839,四川长虹,8.87,12.31
20260514,600839,四川长虹,8.66,10.75
20260515,600839,四川长虹,8.67,13.54
20260518,600839,四川长虹,8.54,9.57
20260519,600839,四川长虹,8.61,10.55
20260520,600839,四川长虹,8.46,13.18
20260521,600839,四川长虹,8.3,7.21
20260522,600839,四川长虹,8.17,6.61
20260525,600839,四川长虹,8.16,7.23
20260512,600845,宝信软件,23.69,30.71
20260513,600845,宝信软件,24.18,31.67
20260514,600845,宝信软件,23.72,27.41
20260515,600845,宝信软件,23.4,25.54
20260518,600845,宝信软件,23.73,28.61
20260519,600845,宝信软件,24.22,39.97
20260520,600845,宝信软件,23.91,30.39
20260521,600845,宝信软件,22.55,25.71
20260522,600845,宝信软件,22.84,27.71
20260525,600845,宝信软件,22.01,20.36
20260512,600850,电科数字,19.51,18.11
20260513,600850,电科数字,19.88,21.08
20260514,600850,电科数字,19.15,16.94
20260515,600850,电科数字,19.07,8.95
20260518,600850,电科数字,20.46,25.03
20260519,600850,电科数字,22.51,31.89
20260520,600850,电科数字,22.5,30.29
20260521,600850,电科数字,21.55,25.75
20260522,600850,电科数字,21.7,27.55
20260525,600850,电科数字,21.61,22.35
20260512,600859,王府井,12.02,19.25
20260513,600859,王府井,11.94,19.25
20260514,600859,王府井,11.83,18.65
20260515,600859,王府井,11.73,15.05
20260518,600859,王府井,11.42,13.65
20260519,600859,王府井,11.47,18.65
20260520,600859,王府井,11.13,14.95
20260521,600859,王府井,10.98,13.45
20260522,600859,王府井,10.76,18.75
20260525,600859,王府井,10.98,18.85
20260512,600861,北京人力,15.86,19.59
20260513,600861,北京人力,15.71,23.63
20260514,600861,北京人力,15.51,22.39
20260515,600861,北京人力,15.38,22.43
20260518,600861,北京人力,14.93,16.56
20260519,600861,北京人力,15.15,21.49
20260520,600861,北京人力,14.94,18.56
20260521,600861,北京人力,14.76,18.61
20260522,600861,北京人力,14.7,18.01
20260525,600861,北京人力,14.48,18.3
20260512,600864,哈投股份,6.15,13.73
20260513,600864,哈投股份,6.11,13.74
20260514,600864,哈投股份,5.87,17.81
20260515,600864,哈投股份,5.87,16.81
20260518,600864,哈投股份,5.76,8.24
20260519,600864,哈投股份,5.79,11.23
20260520,600864,哈投股份,5.67,8.27
20260521,600864,哈投股份,5.66,11.27
20260522,600864,哈投股份,5.56,11.27
20260525,600864,哈投股份,5.6,12.89
20260512,600866,星湖科技,6.08,25.27
20260513,600866,星湖科技,5.92,24.39
20260514,600866,星湖科技,5.82,24.46
20260515,600866,星湖科技,5.82,23.86
20260518,600866,星湖科技,5.58,17.05
20260519,600866,星湖科技,5.66,16.98
20260520,600866,星湖科技,5.53,16.99
20260521,600866,星湖科技,5.39,11.11
20260522,600866,星湖科技,5.38,10.71
20260525,600866,星湖科技,5.26,11.22
20260512,600867,通化东宝,9.06,32.09
20260513,600867,通化东宝,9.04,34.1
20260514,600867,通化东宝,8.82,33.21
20260515,600867,通化东宝,8.8,30.72
20260518,600867,通化东宝,8.65,27.4
20260519,600867,通化东宝,8.76,32.34
20260520,600867,通化东宝,8.58,27.44
20260521,600867,通化东宝,8.39,27.54
20260522,600867,通化东宝,8.42,27.54
20260525,600867,通化东宝,8.31,31.19
20260512,600869,远东股份,22.9,56.38
20260513,600869,远东股份,23.07,58.48
20260514,600869,远东股份,21.63,62.98
20260515,600869,远东股份,22.23,59.28
20260518,600869,远东股份,21.28,58.38
20260519,600869,远东股份,21.5,51.28
20260520,600869,远东股份,22.15,54.28
20260521,600869,远东股份,21.0,55.09
20260522,600869,远东股份,21.18,54.89
20260525,600869,远东股份,21.0,54.59
20260512,600872,中炬高新,20.83,51.57
20260513,600872,中炬高新,20.98,52.65
20260514,600872,中炬高新,20.7,49.49
20260515,600872,中炬高新,20.59,48.31
20260518,600872,中炬高新,20.06,48.38
20260519,600872,中炬高新,20.0,44.39
20260520,600872,中炬高新,20.22,47.06
20260521,600872,中炬高新,19.82,42.22
20260522,600872,中炬高新,19.59,39.82
20260525,600872,中炬高新,19.15,40.93
20260512,600875,东方电气,38.5,42.17
20260513,600875,东方电气,40.85,49.91
20260514,600875,东方电气,38.48,44.07
20260515,600875,东方电气,38.46,50.08
20260518,600875,东方电气,39.97,53.77
20260519,600875,东方电气,38.99,45.84
20260520,600875,东方电气,37.21,35.97
20260521,600875,东方电气,36.12,34.35
20260522,600875,东方电气,36.05,32.85
20260525,600875,东方电气,37.02,36.08
20260512,600877,电科芯片,17.3,12.0
20260513,600877,电科芯片,17.33,9.0
20260514,600877,电科芯片,16.62,6.4
20260515,600877,电科芯片,16.82,6.5
20260518,600877,电科芯片,16.46,2.9
20260519,600877,电科芯片,16.37,2.9
20260520,600877,电科芯片,16.63,5.4
20260521,600877,电科芯片,15.66,5.9
20260522,600877,电科芯片,16.23,5.9
20260525,600877,电科芯片,16.42,10.4
20260512,600882,妙可蓝多,19.64,18.49
20260513,600882,妙可蓝多,18.98,19.89
20260514,600882,妙可蓝多,19.46,23.39
20260515,600882,妙可蓝多,19.15,17.79
20260518,600882,妙可蓝多,19.75,23.59
20260519,600882,妙可蓝多,19.33,17.29
20260520,600882,妙可蓝多,19.21,21.09
20260521,600882,妙可蓝多,19.0,14.99
20260522,600882,妙可蓝多,18.25,17.49
20260525,600882,妙可蓝多,18.5,15.09
20260512,600886,国投电力,13.57,28.96
20260513,600886,国投电力,13.57,29.06
20260514,600886,国投电力,13.38,28.03
20260515,600886,国投电力,13.4,29.92
20260518,600886,国投电力,13.23,25.48
20260519,600886,国投电力,13.73,38.2
20260520,600886,国投电力,13.34,25.94
20260521,600886,国投电力,13.28,24.26
20260522,600886,国投电力,13.35,24.96
20260525,600886,国投电力,13.49,33.59
20260512,600887,伊利股份,28.01,40.52
20260513,600887,伊利股份,27.9,40.63
20260514,600887,伊利股份,27.78,40.35
20260515,600887,伊利股份,27.79,41.25
20260518,600887,伊利股份,27.29,31.33
20260519,600887,伊利股份,27.23,34.64
20260520,600887,伊利股份,27.12,30.96
20260521,600887,伊利股份,26.76,30.22
20260522,600887,伊利股份,26.2,30.52
20260525,600887,伊利股份,26.27,32.7
20260512,600888,新疆众和,8.68,35.51
20260513,600888,新疆众和,8.81,37.46
20260514,600888,新疆众和,8.58,30.84
20260515,600888,新疆众和,8.48,28.58
20260518,600888,新疆众和,8.44,28.39
20260519,600888,新疆众和,9.19,42.94
20260520,600888,新疆众和,9.23,46.73
20260521,600888,新疆众和,9.37,46.08
20260522,600888,新疆众和,10.31,50.38
20260525,600888,新疆众和,11.05,45.46
20260512,600893,航发动力,48.7,43.65
20260513,600893,航发动力,51.38,48.83
20260514,600893,航发动力,48.56,42.65
20260515,600893,航发动力,47.49,28.65
20260518,600893,航发动力,46.46,26.66
20260519,600893,航发动力,47.63,32.15
20260520,600893,航发动力,47.15,28.26
20260521,600893,航发动力,45.59,29.27
20260522,600893,航发动力,45.81,29.77
20260525,600893,航发动力,45.0,26.27
20260512,600894,广日股份,9.02,37.25
20260513,600894,广日股份,8.9,35.33
20260514,600894,广日股份,8.79,35.6
20260515,600894,广日股份,8.72,36.65
20260518,600894,广日股份,8.38,39.3
20260519,600894,广日股份,8.43,38.86
20260520,600894,广日股份,8.24,36.01
20260521,600894,广日股份,8.15,35.48
20260522,600894,广日股份,8.37,34.88
20260525,600894,广日股份,8.55,45.17
20260512,600897,厦门空港,15.81,16.94
20260513,600897,厦门空港,15.86,19.93
20260514,600897,厦门空港,15.47,16.41
20260515,600897,厦门空港,15.43,15.92
20260518,600897,厦门空港,15.17,15.07
20260519,600897,厦门空港,15.18,19.37
20260520,600897,厦门空港,14.93,13.33
20260521,600897,厦门空港,14.67,13.49
20260522,600897,厦门空港,14.64,13.49
20260525,600897,厦门空港,14.73,19.67
20260512,600900,长江电力,27.04,39.1
20260513,600900,长江电力,27.0,38.1
20260514,600900,长江电力,26.94,38.11
20260515,600900,长江电力,27.06,44.0
20260518,600900,长江电力,26.89,38.02
20260519,600900,长江电力,27.25,48.07
20260520,600900,长江电力,26.9,37.52
20260521,600900,长江电力,26.66,38.05
20260522,600900,长江电力,26.56,38.75
20260525,600900,长江电力,26.67,39.45
20260512,600903,贵州燃气,6.34,37.37
20260513,600903,贵州燃气,6.97,48.32
20260514,600903,贵州燃气,7.67,57.19
20260515,600903,贵州燃气,8.05,56.77
20260518,600903,贵州燃气,8.81,53.14
20260519,600903,贵州燃气,9.69,51.11
20260520,600903,贵州燃气,9.83,53.1
20260521,600903,贵州燃气,9.99,49.7
20260522,600903,贵州燃气,10.42,49.1
20260525,600903,贵州燃气,9.9,57.1
20260512,600905,三峡能源,4.2,30.98
20260513,600905,三峡能源,4.26,31.05
20260514,600905,三峡能源,4.16,29.9
20260515,600905,三峡能源,4.16,21.9
20260518,600905,三峡能源,4.14,20.01
20260519,600905,三峡能源,4.2,24.08
20260520,600905,三峡能源,4.12,17.72
20260521,600905,三峡能源,4.09,16.53
20260522,600905,三峡能源,4.11,16.13
20260525,600905,三峡能源,4.12,18.82
20260512,600908,无锡银行,5.65,20.78
20260513,600908,无锡银行,5.64,21.99
20260514,600908,无锡银行,5.63,20.19
20260515,600908,无锡银行,5.61,22.2
20260518,600908,无锡银行,5.54,20.24
20260519,600908,无锡银行,5.59,23.21
20260520,600908,无锡银行,5.52,20.15
20260521,600908,无锡银行,5.51,22.16
20260522,600908,无锡银行,5.46,20.06
20260525,600908,无锡银行,5.43,19.11
20260512,600916,中国黄金,8.88,36.57
20260513,600916,中国黄金,8.9,38.57
20260514,600916,中国黄金,8.7,35.44
20260515,600916,中国黄金,8.52,33.61
20260518,600916,中国黄金,8.35,31.28
20260519,600916,中国黄金,8.38,33.27
20260520,600916,中国黄金,8.29,33.21
20260521,600916,中国黄金,8.08,30.7
20260522,600916,中国黄金,8.18,31.9
20260525,600916,中国黄金,8.15,34.27
20260512,600918,中泰证券,6.05,27.21
20260513,600918,中泰证券,6.02,27.22
20260514,600918,中泰证券,5.92,25.05
20260515,600918,中泰证券,5.88,25.36
20260518,600918,中泰证券,5.81,23.78
20260519,600918,中泰证券,5.85,26.87
20260520,600918,中泰证券,5.74,23.9
20260521,600918,中泰证券,5.72,24.91
20260522,600918,中泰证券,5.64,24.91
20260525,600918,中泰证券,5.64,26.53
20260512,600919,江苏银行,11.3,31.01
20260513,600919,江苏银行,11.23,32.93
20260514,600919,江苏银行,11.2,33.64
20260515,600919,江苏银行,11.23,36.23
20260518,600919,江苏银行,11.04,30.18
20260519,600919,江苏银行,11.22,32.33
20260520,600919,江苏银行,11.17,29.25
20260521,600919,江苏银行,11.29,37.62
20260522,600919,江苏银行,11.13,37.72
20260525,600919,江苏银行,11.15,34.15
20260512,600926,杭州银行,16.61,26.16
20260513,600926,杭州银行,16.65,30.15
20260514,600926,杭州银行,16.63,27.06
20260515,600926,杭州银行,16.53,30.08
20260518,600926,杭州银行,16.24,26.14
20260519,600926,杭州银行,16.34,30.32
20260520,600926,杭州银行,16.19,26.05
20260521,600926,杭州银行,16.13,26.06
20260522,600926,杭州银行,16.05,26.06
20260525,600926,杭州银行,16.14,28.06
20260512,600928,西安银行,3.6,28.0
20260513,600928,西安银行,3.6,29.8
20260514,600928,西安银行,3.59,27.91
20260515,600928,西安银行,3.57,27.73
20260518,600928,西安银行,3.56,27.94
20260519,600928,西安银行,3.64,36.46
20260520,600928,西安银行,3.61,33.89
20260521,600928,西安银行,3.59,33.91
20260522,600928,西安银行,3.56,33.91
20260525,600928,西安银行,3.54,26.76
20260512,600929,雪天盐业,6.87,39.1
20260513,600929,雪天盐业,6.91,39.29
20260514,600929,雪天盐业,6.62,35.01
20260515,600929,雪天盐业,6.59,28.62
20260518,600929,雪天盐业,6.13,25.05
20260519,600929,雪天盐业,6.14,26.45
20260520,600929,雪天盐业,6.28,26.04
20260521,600929,雪天盐业,5.9,28.07
20260522,600929,雪天盐业,6.08,28.07
20260525,600929,雪天盐业,5.93,25.07
20260512,600930,华电新能,6.48,31.49
20260513,600930,华电新能,6.71,37.35
20260514,600930,华电新能,6.44,28.49
20260515,600930,华电新能,6.36,21.4
20260518,600930,华电新能,6.21,17.33
20260519,600930,华电新能,6.36,19.7
20260520,600930,华电新能,6.13,16.04
20260521,600930,华电新能,6.04,13.85
20260522,600930,华电新能,6.05,13.35
20260525,600930,华电新能,6.14,17.84
20260512,600933,爱柯迪,17.71,28.55
20260513,600933,爱柯迪,17.92,32.72
20260514,600933,爱柯迪,17.38,31.21
20260515,600933,爱柯迪,18.22,26.67
20260518,600933,爱柯迪,17.36,21.92
20260519,600933,爱柯迪,17.5,21.09
20260520,600933,爱柯迪,16.83,20.41
20260521,600933,爱柯迪,17.5,29.49
20260522,600933,爱柯迪,17.61,31.59
20260525,600933,爱柯迪,17.75,28.55
20260512,600938,中国海油,36.19,23.95
20260513,600938,中国海油,36.21,26.94
20260514,600938,中国海油,36.06,25.96
20260515,600938,中国海油,36.38,33.93
20260518,600938,中国海油,36.9,37.89
20260519,600938,中国海油,36.92,36.89
20260520,600938,中国海油,37.58,40.64
20260521,600938,中国海油,36.22,33.94
20260522,600938,中国海油,35.83,33.94
20260525,600938,中国海油,34.62,24.87
20260512,600941,中国移动,97.37,34.32
20260513,600941,中国移动,97.89,36.3
20260514,600941,中国移动,98.53,36.48
20260515,600941,中国移动,99.06,33.37
20260518,600941,中国移动,100.35,35.33
